CodProducto;Nombre;Presentacion;Laboratorio;Ubicacion;Exento;Excluido;NoGravado;Gravado;Costo;ContenidoIntCaja;ContenidoIntBlister;ContenidoIntUnidad;Iva;InventarioCaja;InventarioBlister;InventarioUnidad;CostoCaja;CostoBlister;CostoUnidad;ValorIvaCaja;ValorIvaBlister;ValorIvaUnidad;CostoTotal;CostoTotalIva;VentaTotal;Sucursal;CodigoBarras;PrecioUnidad;PrecioCaja;PrecioBlister;IdProducto
100023551;GYNOCANESTEN 500 MG 1 OVULO;AMPOLLA;BAYER S.A.;ETICOS;0.00;23637.00;0.00;0.00;23637.00;1;0;0;0;1;0;0;23637.00;0.00;0.00;0.00;0.00;0.00;23637.00;23637.00;27800.00;30569;NULL;0.00;27800.00;0.00;8078
100023651;FUROSEMIDA 40 MG 300 TABLETAS MK;CAJA;TECNOQUIMICAS S.A.;GENERICOS ;0.00;9358.80;0.00;0.00;25524.00;300;30;10;0;0;11;0;0.00;9358.80;0.00;0.00;0.00;0.00;9358.80;9358.80;11000.00;30569;NULL;200.00;31900.00;1000.00;7992
1020;PALETA BALON;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;15460.00;15460.00;20;0;1;19;1;0;0;15460.00;0.00;0.00;2937.40;0.00;0.00;15460.00;18397.40;20000.00;30569;NULL;1200.00;20000.00;0.00;12853
111;BLOCK OFICIO BLANCO;UNIDAD;N/A ;PAPELERIA;6800.00;0.00;0.00;0.00;1700.00;1;0;0;0;4;0;0;6800.00;0.00;0.00;0.00;0.00;0.00;6800.00;6800.00;10000.00;30569;NULL;0.00;2500.00;0.00;8247
112;BLOCK OFICIO RAYADO ;UNIDAD;N/A ;PAPELERIA;8500.00;0.00;0.00;0.00;1700.00;1;0;0;0;5;0;0;8500.00;0.00;0.00;0.00;0.00;0.00;8500.00;8500.00;12500.00;30569;NULL;0.00;2500.00;0.00;8248
1123;PALETA COFEE DELIGHT;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;11655.00;20720.00;16;0;1;19;0;0;9;0.00;0.00;11655.00;0.00;0.00;2214.45;11655.00;13869.45;18000.00;30569;NULL;2000.00;30100.00;0.00;8316
114;BLOCK OFICIO CUADRICULADO ;UNIDAD;N/A ;PAPELERIA;3400.00;0.00;0.00;0.00;1700.00;1;0;0;0;2;0;0;3400.00;0.00;0.00;0.00;0.00;0.00;3400.00;3400.00;5000.00;30569;NULL;0.00;2500.00;0.00;8252
1197;HALLS SURTIDO POR UNIDAD 100 UNDS;AMPOLLA;N/A ;DULCES;0.00;0.00;0.00;1798.29;6201.00;100;0;1;19;0;0;29;0.00;0.00;1798.29;0.00;0.00;341.68;1798.29;2139.97;2900.00;30569;NULL;100.00;8200.00;0.00;9944
1200;PALETA POLET SUTIDA ;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;90945.00;25380.00;12;0;1;19;3;0;7;76140.00;0.00;14805.00;14466.60;0.00;2812.95;90945.00;108224.55;135800.00;30569;NULL;3200.00;37800.00;0.00;8616
1201;HELADO ARTESANAL SURTIDO ;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;92016.00;28400.00;25;0;1;19;3;0;6;85200.00;0.00;6816.00;16188.00;0.00;1295.04;92016.00;109499.04;137100.00;30569;NULL;1700.00;42300.00;0.00;8615
1202;HELADO CASERO SURTIDO ;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;78624.00;16800.00;25;0;1;19;4;0;17;67200.00;0.00;11424.00;12768.00;0.00;2170.56;78624.00;93562.56;117400.00;30569;NULL;1000.00;25100.00;0.00;8613
1203;BOCATTO ;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;38070.00;25380.00;12;0;1;19;1;0;6;25380.00;0.00;12690.00;4822.20;0.00;2411.10;38070.00;45303.30;57000.00;30569;NULL;3200.00;37800.00;0.00;8609
12031;GASEOSA PEPSI 2LT (ECONOMICA);AMPOLLA;N/A ;POSTOBON;0.00;0.00;0.00;9811.00;2452.75;1;0;0;19;4;0;0;9811.00;0.00;0.00;1864.09;0.00;0.00;9811.00;11675.09;14000.00;30569;NULL;0.00;3500.00;0.00;13075
1204;CONO CHOCOCONO ;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;70210.00;24072.00;24;0;1;19;2;0;22;48144.00;0.00;22066.00;9147.36;0.00;4192.54;70210.00;83549.90;104800.00;30569;NULL;1500.00;35900.00;0.00;8620
1205;PALETA PASION SURTIDAS;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;7670.00;1534.00;1;0;0;19;5;0;0;7670.00;0.00;0.00;1457.30;0.00;0.00;7670.00;9127.30;12500.00;30569;NULL;0.00;2500.00;0.00;9580
1206;PALETA FRUTTI;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;23877.00;18192.00;16;0;1;19;1;0;5;18192.00;0.00;5685.00;3456.48;0.00;1080.15;23877.00;28413.63;37200.00;30569;NULL;1700.00;28700.00;0.00;8610
1207;PLATILLO SURTIDO ;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;34503.20;16048.00;20;0;1;19;2;0;3;32096.00;0.00;2407.20;6098.24;0.00;457.37;34503.20;41058.81;68100.00;30569;NULL;1500.00;31800.00;0.00;8619
1210;PALETA JET SURTIDA ;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;13328.00;23324.00;14;0;1;19;0;0;8;0.00;0.00;13328.00;0.00;0.00;2532.32;13328.00;15860.32;20000.00;30569;NULL;2500.00;35300.00;0.00;8611
1211;VASO HOBBY SUNDAE ;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;1003.13;16050.00;16;0;1;19;0;0;1;0.00;0.00;1003.13;0.00;0.00;190.59;1003.13;1193.72;1400.00;30569;NULL;1400.00;25500.00;0.00;8622
1212;PALETA CHOCOLISTO ;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;11424.00;20160.00;30;0;1;19;0;0;17;0.00;0.00;11424.00;0.00;0.00;2170.56;11424.00;13594.56;17000.00;30569;NULL;1000.00;30000.00;0.00;8618
1214;ALOHA VASO RASPADO ;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;5178.00;20712.00;12;0;1;19;0;0;3;0.00;0.00;5178.00;0.00;0.00;983.82;5178.00;6161.82;7500.00;30569;NULL;2500.00;29000.00;0.00;8621
1215;PALETA ALOHA SURTIDA ;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;42665.00;19320.00;24;0;1;19;2;0;5;38640.00;0.00;4025.00;7341.60;0.00;764.75;42665.00;50771.35;77400.00;30569;NULL;1200.00;35700.00;0.00;8612
1218;VASO HELADINO;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;15743.00;14532.00;12;0;1;19;0;0;13;0.00;0.00;15743.00;0.00;0.00;2991.17;15743.00;18734.17;23400.00;30569;NULL;1800.00;27700.00;0.00;8943
1219;BARRA HELADA TOSH;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;47334.82;24544.00;14;0;1;19;1;0;13;24544.00;0.00;22790.82;4663.36;0.00;4330.26;47334.82;56328.44;68000.00;30569;NULL;2500.00;35500.00;0.00;10094
1222;PALETA MANGO BICHE;AMPOLLA;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;47094.00;24048.00;24;0;1;19;1;0;23;24048.00;0.00;23046.00;4569.12;0.00;4378.74;47094.00;56041.86;70300.00;30569;NULL;1500.00;35800.00;0.00;12581
1300;PALETA KIDS LLUVIA;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;30960.00;16512.00;24;0;1;19;1;0;21;16512.00;0.00;14448.00;3137.28;0.00;2745.12;30960.00;36842.40;43900.00;30569;NULL;1000.00;22900.00;0.00;12984
1301;PALETA LIMONADA CEREZA;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;31688.25;23046.00;24;0;1;19;1;0;9;23046.00;0.00;8642.25;4378.74;0.00;1642.03;31688.25;37709.02;48500.00;30569;NULL;1500.00;35000.00;0.00;13105
1515;PALETA CREMOLETTA;UNIDAD;N/A ;HELADOS CREMEHELADO;0.00;0.00;0.00;41009.60;21584.00;20;0;1;19;1;0;18;21584.00;0.00;19425.60;4100.96;0.00;3690.86;41009.60;48801.42;66300.00;30569;NULL;1700.00;35700.00;0.00;13054
1770705621;REPELENTE GEL SINZANC SOBRES;SOBRES;N/A ;SOBRES;0.00;0.00;0.00;33600.00;16800.00;12;0;1;19;2;0;0;33600.00;0.00;0.00;6384.00;0.00;0.00;33600.00;39984.00;50000.00;30569;NULL;2500.00;25000.00;0.00;9725
19999;ARETE PERLA GRANDE;AMPOLLA;N/A ;PAPELERIA;266.68;0.00;0.00;0.00;1000.00;15;0;1;0;0;0;4;0.00;0.00;266.68;0.00;0.00;0.00;266.68;266.68;7200.00;30569;NULL;1800.00;18800.00;0.00;9823
200;ESMALTE NAILEN STDO;UNIDAD;N/A ;MAQUILLAJE/ESMALTES;20260.00;0.00;0.00;0.00;2026.00;1;0;0;0;10;0;0;20260.00;0.00;0.00;0.00;0.00;0.00;20260.00;20260.00;40000.00;30569;NULL;0.00;4000.00;0.00;12069
200000013;CREMA CERO 50 GR;UNIDAD;LAB. CERO S.A.;CUIDADO BEBE;0.00;0.00;0.00;12717.00;6358.50;1;0;0;19;2;0;0;12717.00;0.00;0.00;2416.23;0.00;0.00;12717.00;15133.23;16800.00;30569;NULL;0.00;8400.00;0.00;3643
200001057;ACEITE PETROLEO 60 ML;UNIDAD;MEREY LTDA;CUIDADO DEL CABELLO;0.00;0.00;0.00;5449.00;5449.00;1;0;0;19;1;0;0;5449.00;0.00;0.00;1035.31;0.00;0.00;5449.00;6484.31;8200.00;30569;NULL;0.00;8200.00;0.00;3742
200001061;CREMA ANDRINAS 18 GR;UNIDAD;MEREY LTDA;MAQUILLAJE/ESMALTES;0.00;0.00;0.00;4723.00;4723.00;1;0;0;19;1;0;0;4723.00;0.00;0.00;897.37;0.00;0.00;4723.00;5620.37;6900.00;30569;NULL;0.00;6900.00;0.00;3744
200001894;PANUELOS FAMILIA PEQ.AUTO 50 UDS T/H;CAJA;PRODUCTOS FAMILIA SANCELA;ORTOPEDICOS;0.00;0.00;0.00;11267.00;1877.83;1;0;0;19;6;0;0;11267.00;0.00;0.00;2140.73;0.00;0.00;11267.00;13407.73;17400.00;30569;NULL;0.00;2900.00;0.00;3794
200001946;TOA.TENA MUJER MEDIUM 10 UDS R4750;BOLSA;PRODUCTOS FAMILIA SANCELA;PAÑALES;0.00;7436.00;0.00;0.00;7436.00;1;0;0;0;1;0;0;7436.00;0.00;0.00;0.00;0.00;0.00;7436.00;7436.00;8200.00;30569;NULL;0.00;8200.00;0.00;3798
200001962;TOA NOSOTRAS B.NOCHES U.INV.RAP.X10 4192;PAQUETE;PRODUCTOS FAMILIA SANCELA;CUIDADO FEMENINO;0.00;0.00;9206.00;0.00;9206.00;1;0;0;0;1;0;0;9206.00;0.00;0.00;0.00;0.00;0.00;9206.00;9206.00;11600.00;30569;NULL;0.00;11600.00;0.00;3802
200001983;TOA.PEQUENIN ACOLCHADITA 24 UDS;UNIDAD;PRODUCTOS FAMILIA SANCELA;CUIDADO BEBE;0.00;5426.00;0.00;0.00;2713.00;1;0;0;0;2;0;0;5426.00;0.00;0.00;1030.94;0.00;0.00;5426.00;6456.94;8000.00;30569;NULL;0.00;4000.00;0.00;3806
200001991;CYCLOFEM 1 AMPOLLA;AMPOLLA;PROFAMILIA;ETICOS;0.00;30057.00;0.00;0.00;15028.50;1;0;0;0;2;0;0;30057.00;0.00;0.00;0.00;0.00;0.00;30057.00;30057.00;37800.00;30569;NULL;0.00;18900.00;0.00;3808
200002005;ACEITE ALMENDRAS 20 ML 12 UDS PROMEGAN;CAJA;PROMEGAN LTDA;ONSAS ;0.00;0.00;0.00;7268.30;8722.00;12;0;1;19;0;0;10;0.00;0.00;7268.30;0.00;0.00;1380.98;7268.30;8649.28;10000.00;30569;NULL;1000.00;10000.00;0.00;3810
200002044;FORMOL 12 UDS 20 ML PROMEGAN;CAJA;PROMEGAN LTDA;ONSAS ;0.00;0.00;0.00;943.84;5663.00;12;0;1;19;0;0;2;0.00;0.00;943.84;0.00;0.00;179.33;943.84;1123.17;2000.00;30569;NULL;1000.00;7100.00;0.00;3826
200002050;GLICERINA PURA 12 UDS 20 ML PROMEGAN;CAJA;PROMEGAN LTDA;ONSAS ;0.00;0.00;0.00;1350.66;8104.00;12;0;1;19;0;0;2;0.00;0.00;1350.66;0.00;0.00;256.63;1350.66;1607.29;2000.00;30569;NULL;1000.00;9800.00;0.00;3827
200002053;HOJAS DE BOLDO 4 GR 25 SBS PROMEGAN;PAQUETE;PROMEGAN LTDA;ONSAS ;0.00;0.00;0.00;4156.00;4156.00;25;0;1;19;1;0;0;4156.00;0.00;0.00;789.64;0.00;0.00;4156.00;4945.64;6000.00;30569;NULL;500.00;6000.00;0.00;3829
200002054;HOJAS DE SEN 4 GR 25 SBS PROMEGAN;PAQUETE;PROMEGAN LTDA;ONSAS ;0.00;0.00;0.00;4000.00;4000.00;25;0;1;19;1;0;0;4000.00;0.00;0.00;760.00;0.00;0.00;4000.00;4760.00;5300.00;30569;NULL;500.00;5300.00;0.00;3830
200002056;LINAZA EN PEPA 25 SBS 12 GR PROMEGAN;PAQUETE;PROMEGAN LTDA;ONSAS ;0.00;0.00;0.00;2867.40;4779.00;25;0;1;19;0;0;15;0.00;0.00;2867.40;0.00;0.00;544.81;2867.40;3412.21;7500.00;30569;NULL;500.00;5700.00;0.00;3831
200002079;VIOLETA DE GENCIANA 20 ML 12UDS PROMEGAN;CAJA;PROMEGAN LTDA;ONSAS ;0.00;8005.80;0.00;0.00;9607.00;12;0;1;0;0;0;10;0.00;0.00;8005.80;0.00;0.00;0.00;8005.80;8005.80;7000.00;30569;NULL;700.00;7800.00;0.00;3836
200002224;LACA KLEER LAC FUERTE COJIN 120 ML R.104;UNIDAD;RECAMIER LTDA;CUIDADO DEL CABELLO;0.00;0.00;0.00;3965.00;3965.00;1;0;0;19;1;0;0;3965.00;0.00;0.00;753.35;0.00;0.00;3965.00;4718.35;5500.00;30569;NULL;0.00;5500.00;0.00;3857
200002224;LACA KLEER LAC FUERTE COJIN 120 ML R.104;UNIDAD;RECAMIER LTDA;CUIDADO DEL CABELLO;0.00;0.00;0.00;15113.01;5037.67;1;0;0;19;3;0;0;15113.01;0.00;0.00;2871.47;0.00;0.00;15113.01;17984.48;16500.00;30569;NULL;0.00;5500.00;0.00;3857
200002227;LACA KLEER LAC FUERTE COJIN 60 ML R.102;UNIDAD;RECAMIER LTDA;CUIDADO DEL CABELLO;0.00;0.00;0.00;6434.00;3217.00;1;0;0;19;2;0;0;6434.00;0.00;0.00;1222.46;0.00;0.00;6434.00;7656.46;9400.00;30569;NULL;0.00;4700.00;0.00;3858
200002230;LACA KLEER LAC SUAVE COJIN 120 ML R.143;UNIDAD;RECAMIER LTDA;CUIDADO DEL CABELLO;0.00;0.00;0.00;3965.00;3965.00;1;0;0;19;1;0;0;3965.00;0.00;0.00;753.35;0.00;0.00;3965.00;4718.35;5500.00;30569;NULL;0.00;5500.00;0.00;3859
200002230;LACA KLEER LAC SUAVE COJIN 120 ML R.143;UNIDAD;RECAMIER LTDA;CUIDADO DEL CABELLO;0.00;0.00;0.00;18700.80;4675.20;1;0;0;19;4;0;0;18700.80;0.00;0.00;3553.15;0.00;0.00;18700.80;22253.95;22000.00;30569;NULL;0.00;5500.00;0.00;3859
200002232;LACA KLEER LAC SUAVE COJIN 60 ML R.142;UNIDAD;RECAMIER LTDA;CUIDADO DEL CABELLO;0.00;0.00;0.00;12452.00;3113.00;1;0;0;19;4;0;0;12452.00;0.00;0.00;2365.88;0.00;0.00;12452.00;14817.88;18800.00;30569;NULL;0.00;4700.00;0.00;3860
200002953;CREMA # 4 MEDICADA 60 GR;TUBO;TECNOQUIMICAS S.A.;CUIDADO BEBE;0.00;15213.00;0.00;0.00;15213.00;1;0;0;0;1;0;0;15213.00;0.00;0.00;0.00;0.00;0.00;15213.00;15213.00;18900.00;30569;NULL;0.00;18900.00;0.00;3928
200003008;DTE YODORA CREMA 12 GR;UNIDAD;TECNOQUIMICAS S.A.;CUIDADO PIEL;0.00;0.00;0.00;5479.00;1826.33;1;0;0;19;3;0;0;5479.00;0.00;0.00;1041.01;0.00;0.00;5479.00;6520.01;7500.00;30569;NULL;0.00;2500.00;0.00;3942
200003008;DTE YODORA CREMA 12 GR;UNIDAD;TECNOQUIMICAS S.A.;CUIDADO PIEL;0.00;0.00;0.00;1826.50;1826.50;1;0;0;19;1;0;0;1826.50;0.00;0.00;347.04;0.00;0.00;1826.50;2173.54;2500.00;30569;NULL;0.00;2500.00;0.00;3942
200003009;DTE YODORA CREMA 25 GR;TUBO;TECNOQUIMICAS S.A.;CUIDADO PIEL;0.00;0.00;0.00;11829.00;3943.00;1;0;0;19;3;0;0;11829.00;0.00;0.00;2247.51;0.00;0.00;11829.00;14076.51;14400.00;30569;NULL;0.00;4800.00;0.00;3943
200003030;TALCO YODORA 300 GR;UNIDAD;TECNOQUIMICAS S.A.;CUIDADO PIEL;0.00;18383.00;0.00;0.00;18383.00;1;0;0;0;1;0;0;18383.00;0.00;0.00;0.00;0.00;0.00;18383.00;18383.00;21900.00;30569;NULL;0.00;21900.00;0.00;3946
200003032;TALCO YODORA 60 GR;UNIDAD;TECNOQUIMICAS S.A.;BLOQUEADORES/CREMAS;0.00;21394.00;0.00;0.00;4278.80;1;0;0;0;5;0;0;21394.00;0.00;0.00;0.00;0.00;0.00;21394.00;21394.00;29500.00;30569;NULL;0.00;5900.00;0.00;3947
200003034;YODOSALIL UNGUENTO 30 GR;FRASCO;TECNOQUIMICAS S.A.;ETICOS;0.00;11767.00;0.00;0.00;11767.00;1;0;0;0;1;0;0;11767.00;0.00;0.00;0.00;0.00;0.00;11767.00;11767.00;14300.00;30569;NULL;0.00;14300.00;0.00;3948
200003315;ESP.MICROPORE PIEL 12X3 BOLSA;BOLSA;TRES M COLOMBIA S.A.;DISPOSITIVOS MEDICOS;0.00;1403.67;0.00;0.00;1403.67;1;0;0;0;1;0;0;1403.67;0.00;0.00;0.00;0.00;0.00;1403.67;1403.67;2500.00;30569;NULL;2500.00;2500.00;0.00;3990
200003320;ESP.MICROPORE PIEL 24X3 BOLSA;BOLSA;TRES M COLOMBIA S.A.;DISPOSITIVOS MEDICOS;0.00;2537.67;0.00;0.00;2537.67;1;0;0;0;1;0;0;2537.67;0.00;0.00;0.00;0.00;0.00;2537.67;2537.67;3900.00;30569;NULL;1000.00;3900.00;0.00;3992
200003320;ESP.MICROPORE PIEL 24X3 BOLSA;BOLSA;TRES M COLOMBIA S.A.;DISPOSITIVOS MEDICOS;0.00;40602.72;0.00;0.00;2537.67;1;0;0;0;16;0;0;40602.72;0.00;0.00;0.00;0.00;0.00;40602.72;40602.72;62400.00;30569;NULL;1000.00;3900.00;0.00;3992
200003338;ESP.TRANSPORE 1X5 (24X5) DISP.;UNIDAD;TRES M COLOMBIA S.A.;DISPOSITIVOS MEDICOS;0.00;10707.00;0.00;0.00;10707.00;1;0;0;0;1;0;0;10707.00;0.00;0.00;0.00;0.00;0.00;10707.00;10707.00;13800.00;30569;NULL;0.00;13800.00;0.00;3998
200003433;CREMA PONDS C EXTRACTO DE PEPINO 100 GR;POTE;UNILEVER ANDINA COLOMBIA;MAQUILLAJE/ESMALTES;0.00;0.00;0.00;10327.00;10327.00;1;0;0;19;1;0;0;10327.00;0.00;0.00;1962.13;0.00;0.00;10327.00;12289.13;14500.00;30569;NULL;0.00;14500.00;0.00;4002
200003439;CREMA PONDS CLARANT B3 N.GRASA 50 GR;POTE;UNILEVER ANDINA COLOMBIA;MAQUILLAJE/ESMALTES;0.00;0.00;0.00;6251.00;6251.00;1;0;0;19;1;0;0;6251.00;0.00;0.00;1187.69;0.00;0.00;6251.00;7438.69;8700.00;30569;NULL;0.00;8700.00;0.00;4005
200003439;CREMA PONDS CLARANT B3 N.GRASA 50 GR;POTE;UNILEVER ANDINA COLOMBIA;MAQUILLAJE/ESMALTES;0.00;0.00;0.00;23943.00;7981.00;1;0;0;19;3;0;0;23943.00;0.00;0.00;4549.17;0.00;0.00;23943.00;28492.17;26100.00;30569;NULL;0.00;8700.00;0.00;4005
200003445;CREMA PODS X   VE 45;POTE;UNILEVER ANDINA COLOMBIA;MAQUILLAJE/ESMALTES;0.00;0.00;0.00;8918.00;4459.00;1;0;0;19;2;0;0;8918.00;0.00;0.00;1694.42;0.00;0.00;8918.00;10612.42;12400.00;30569;NULL;0.00;6200.00;0.00;4007
200003450;CREMA PONDS S NUTRITIVA 100 GR;POTE;UNILEVER ANDINA COLOMBIA;MAQUILLAJE/ESMALTES;0.00;0.00;0.00;7275.00;7275.00;1;0;0;19;1;0;0;7275.00;0.00;0.00;1382.25;0.00;0.00;7275.00;8657.25;10200.00;30569;NULL;0.00;10200.00;0.00;4008
200003453;CREMA PONDS S NUTRITIVA 50 GR;UNIDAD;UNILEVER ANDINA COLOMBIA;MAQUILLAJE/ESMALTES;0.00;0.00;0.00;18644.00;9322.00;1;0;0;19;2;0;0;18644.00;0.00;0.00;3542.36;0.00;0.00;18644.00;22186.36;27800.00;30569;NULL;0.00;13900.00;0.00;4009
200003502;DTE REXONA ROLLON MUJER BAMBOO 53 GR M;UNIDAD;UNILEVER ANDINA COLOMBIA;DESODORANTES;0.00;0.00;0.00;30468.00;7617.00;1;0;0;19;4;0;0;30468.00;0.00;0.00;5788.92;0.00;0.00;30468.00;36256.92;38000.00;30569;NULL;0.00;9500.00;0.00;4012
200003503;DTE REXONA ROLLON MUJER COTTON 53 GR M;UNIDAD;UNILEVER ANDINA COLOMBIA;DESODORANTES;0.00;0.00;0.00;7350.00;7350.00;1;0;0;19;1;0;0;7350.00;0.00;0.00;1396.50;0.00;0.00;7350.00;8746.50;11000.00;30569;NULL;0.00;11000.00;0.00;4013
200003528;TALCO REXONA EFFICIENT 200 GR;UNIDAD;UNILEVER ANDINA COLOMBIA;CUIDADO PIEL;0.00;0.00;0.00;6000.00;6000.00;1;0;0;19;1;0;0;6000.00;0.00;0.00;1140.00;0.00;0.00;6000.00;7140.00;8900.00;30569;NULL;0.00;8900.00;0.00;4020
200003781;LISTERINE CONTROL CALCULO 180 ML;UNIDAD;JOHNSON & JOHNSON DE COLO;CUIDADO ORAL;0.00;0.00;0.00;13877.00;6938.50;1;0;0;19;2;0;0;13877.00;0.00;0.00;2636.63;0.00;0.00;13877.00;16513.63;19800.00;30569;NULL;0.00;9900.00;0.00;4027
200003788;LISTERINE COOL MINT 500 ML;UNIDAD;JOHNSON & JOHNSON DE COLO;CUIDADO ORAL;0.00;0.00;0.00;10245.00;10245.00;1;0;0;19;1;0;0;10245.00;0.00;0.00;1946.55;0.00;0.00;10245.00;12191.55;13900.00;30569;NULL;0.00;13900.00;0.00;4032
200003799;LISTERINE LIQUIDO 500 ML;UNIDAD;JOHNSON & JOHNSON DE COLO;CUIDADO ORAL;0.00;0.00;0.00;13919.00;13919.00;1;0;0;19;1;0;0;13919.00;0.00;0.00;2644.61;0.00;0.00;13919.00;16563.61;18900.00;30569;NULL;0.00;18900.00;0.00;4038
200003821;LUBRIDERM LOCION PIEL SENSIBLE 120 ML;UNIDAD;JOHNSON & JOHNSON DE COLO;CUIDADO PIEL;0.00;0.00;0.00;7037.00;7037.00;1;0;0;19;1;0;0;7037.00;0.00;0.00;1337.03;0.00;0.00;7037.00;8374.03;9800.00;30569;NULL;0.00;9800.00;0.00;4046
200004318;CHOCOLATINA JUMBO MANI MED.24 UDS 1249;DISPENSADOR;COMERCIAL NUTRESA S.A.S;DULCES;0.00;0.00;0.00;27738.00;27738.00;24;0;1;19;1;0;0;27738.00;0.00;0.00;5270.22;0.00;0.00;27738.00;33008.22;37900.00;30569;NULL;1800.00;37900.00;0.00;4089
200004318;CHOCOLATINA JUMBO MANI MED.24 UDS 1249;DISPENSADOR;COMERCIAL NUTRESA S.A.S;DULCES;0.00;0.00;0.00;4971.00;29826.00;24;0;1;19;0;0;4;0.00;0.00;4971.00;0.00;0.00;944.49;4971.00;5915.49;7200.00;30569;NULL;1800.00;37900.00;0.00;4089
200004403;GOTERO DE VIDRIO ALFA;UNIDAD;ALFA TRADING LTDA;DISPOSITIVOS MEDICOS;0.00;0.00;0.00;6114.35;555.85;1;0;0;19;11;0;0;6114.35;0.00;0.00;1161.73;0.00;0.00;6114.35;7276.08;11000.00;30569;NULL;0.00;1000.00;0.00;4107
200004590;EQUI.CYSTOFLO MRD2926;UNIDAD;BAXTER S.A.;DISPOSITIVOS MEDICOS;0.00;0.00;27710.00;0.00;6927.50;1;0;0;0;4;0;0;27710.00;0.00;0.00;1316.23;0.00;0.00;27710.00;29026.23;43600.00;30569;NULL;0.00;10900.00;0.00;4125
200004700;CREMA NIVEA 250 GR R.370;AMPOLLA;BEIERSDORF S.A.;MAQUILLAJE/ESMALTES;0.00;0.00;0.00;41913.00;13971.00;1;0;0;19;3;0;0;41913.00;0.00;0.00;7963.47;0.00;0.00;41913.00;49876.47;58800.00;30569;NULL;0.00;19600.00;0.00;8401
200004701;CREMA NIVEA 30 GR R.367;UNIDAD;BEIERSDORF S.A.;MAQUILLAJE/ESMALTES;0.00;0.00;0.00;3343.60;3343.60;1;0;0;19;1;0;0;3343.60;0.00;0.00;635.28;0.00;0.00;3343.60;3978.88;4900.00;30569;NULL;0.00;4900.00;0.00;4167
200004701;CREMA NIVEA 30 GR R.367;UNIDAD;BEIERSDORF S.A.;MAQUILLAJE/ESMALTES;0.00;0.00;0.00;47856.00;3988.00;1;0;0;19;12;0;0;47856.00;0.00;0.00;9092.64;0.00;0.00;47856.00;56948.64;58800.00;30569;NULL;0.00;4900.00;0.00;4167
200004702;CREMA NIVEA 60 GR R.368;UNIDAD;BEIERSDORF S.A.;MAQUILLAJE/ESMALTES;0.00;0.00;0.00;23390.00;5847.50;1;0;0;19;4;0;0;23390.00;0.00;0.00;4444.10;0.00;0.00;23390.00;27834.10;32800.00;30569;NULL;0.00;8200.00;0.00;4168
200004702;CREMA NIVEA 60 GR R.368;UNIDAD;BEIERSDORF S.A.;MAQUILLAJE/ESMALTES;0.00;0.00;0.00;34789.17;6957.83;1;0;0;19;5;0;0;34789.17;0.00;0.00;6609.94;0.00;0.00;34789.17;41399.11;41000.00;30569;NULL;0.00;8200.00;0.00;4168
200004719;CREMA NIVEA BODY MILK ALMENDRAS 125 ML;UNIDAD;BEIERSDORF S.A.;CUIDADO PIEL;0.00;0.00;0.00;6411.00;6411.00;1;0;0;19;1;0;0;6411.00;0.00;0.00;1218.09;0.00;0.00;6411.00;7629.09;8900.00;30569;NULL;0.00;8900.00;0.00;4169
200004725;CREMA NIVEA BODY MILK ALMENDRAS 400 ML;UNIDAD;BEIERSDORF S.A.;CUIDADO PIEL;0.00;0.00;0.00;10386.00;10386.00;1;0;0;19;1;0;0;10386.00;0.00;0.00;1973.34;0.00;0.00;10386.00;12359.34;13900.00;30569;NULL;0.00;13900.00;0.00;4171
200004856;ESP.LEUKOPLAST 1X5;UNIDAD;BSN MEDICAL LTDA.;DISPOSITIVOS MEDICOS;0.00;12048.00;0.00;0.00;4016.00;1;0;0;0;3;0;0;12048.00;0.00;0.00;0.00;0.00;0.00;12048.00;12048.00;14400.00;30569;NULL;0.00;4800.00;0.00;4186
