CodProducto;Nombre;Presentacion;Laboratorio;Ubicacion;Exento;Excluido;NoGravado;Gravado;Costo;ContenidoIntCaja;ContenidoIntBlister;ContenidoIntUnidad;Iva;InventarioCaja;InventarioBlister;InventarioUnidad;CostoCaja;CostoBlister;CostoUnidad;ValorIvaCaja;ValorIvaBlister;ValorIvaUnidad;CostoTotal;CostoTotalIva;VentaTotal;Sucursal;CodigoBarras;PrecioUnidad;PrecioCaja;PrecioBlister;IdProducto
100017694;CLOTRIMAZOL 1% CREMA VAGINAL 40 GM PC;AMPOLLA;N/A ;GENERICOS;21168.00;0.00;0.00;0.00;5292.00;1;0;0;0;4;0;0;21168.00;0.00;0.00;0.00;0.00;0.00;21168.00;21168.00;43600.00;30571;NULL;0.00;10900.00;0.00;9558
100017826;COLCHICINA 0.5 MG 300 TAB LP ;AMPOLLA;N/A ;GENERICOS;0.00;824.97;0.00;0.00;24749.00;30;0;1;0;0;0;1;0.00;0.00;824.97;0.00;0.00;0.00;824.97;824.97;2500.00;30571;NULL;2500.00;39900.00;0.00;11259
100017884;LOSARTAN 50MG + HCT 12.5 MG 30 TB ECAR;AMPOLLA;N/A ;GENERICOS;27500.00;0.00;0.00;0.00;13750.00;1;0;0;0;2;0;0;27500.00;0.00;0.00;0.00;0.00;0.00;27500.00;27500.00;35800.00;30571;NULL;0.00;17900.00;0.00;8524
100017885;LOSARTAN 50 MG+HCT 12.5 MG 15 TBS EC;CAJA;ECAR LTDA;GENERICOS;0.00;48721.00;0.00;0.00;12180.25;1;0;0;0;4;0;0;48721.00;0.00;0.00;0.00;0.00;0.00;48721.00;48721.00;47600.00;30571;NULL;0.00;11900.00;0.00;7702
100017916;VARICAPS 250 MG 30 CAPS ICOM;AMPOLLA;N/A ;NATURALES;0.00;54486.50;0.00;0.00;10897.30;30;2;15;0;5;0;0;54486.50;0.00;0.00;0.00;0.00;0.00;54486.50;54486.50;145000.00;30571;NULL;2000.00;29000.00;15000.00;7473
100017917;GINKGO BILOBA 40G 80 CAP NATUR FRESL;AMPOLLA;N/A ;NATURALES;15612.00;0.00;0.00;0.00;15612.00;1;0;0;0;1;0;0;15612.00;0.00;0.00;0.00;0.00;0.00;15612.00;15612.00;33700.00;30571;NULL;0.00;33700.00;0.00;10963
100017921;ESTOLAS 500-10 MG X 100 TABL ICOM;AMPOLLA;N/A ;ANALGESICOS;4275.30;0.00;0.00;0.00;42753.00;100;10;10;0;0;1;0;0.00;4275.30;0.00;0.00;0.00;0.00;4275.30;4275.30;9600.00;30571;NULL;1500.00;89100.00;9600.00;9271
100017922;AFELEX 250 MG SUSP 60 ML ICOM;AMPOLLA;N/A ;ICOM;9979.48;0.00;0.00;0.00;4989.74;1;0;0;0;2;0;0;9979.48;0.00;0.00;0.00;0.00;0.00;9979.48;9979.48;29800.00;30571;NULL;0.00;14900.00;0.00;8689
100017923;CEREBRYL 1200 MG 30 CAP ICOM;AMPOLLA;N/A ;MULTIVITAMINICOS;0.00;0.00;0.00;26663.00;6665.75;30;3;10;19;4;0;0;26663.00;0.00;0.00;5065.97;0.00;0.00;26663.00;31728.97;95600.00;30571;NULL;1000.00;23900.00;9800.00;7458
100017924;GLICORATIN CREMA 60 GM ICOM;AMPOLLA;N/A ;ICOM;0.00;0.00;0.00;16815.42;8407.71;1;0;0;19;2;0;0;16815.42;0.00;0.00;3194.93;0.00;0.00;16815.42;20010.35;45800.00;30571;NULL;0.00;22900.00;0.00;8691
100017938;MIELTERTOS JARQABE 240 ML NF;AMPOLLA;N/A ;NATURALES;0.00;17661.00;0.00;0.00;17661.00;1;0;0;0;1;0;0;17661.00;0.00;0.00;0.00;0.00;0.00;17661.00;17661.00;19900.00;30571;NULL;0.00;19900.00;0.00;7499
100017970;BETAMETASONA 0.05 % CREMA 20 GR AG;TUBO;LAFRANCOL S.A.;GENERICOS;0.00;6833.26;0.00;0.00;3416.63;1;0;0;0;2;0;0;6833.26;0.00;0.00;0.00;0.00;0.00;6833.26;6833.26;17800.00;30571;NULL;0.00;8900.00;0.00;7747
100018070;EZETIMIBA 10 MG 20 TBS W(3%+)(PAE);AMPOLLA;N/A ;GENERICOS;46525.00;0.00;0.00;0.00;46525.00;1;0;0;0;1;0;0;46525.00;0.00;0.00;0.00;0.00;0.00;46525.00;46525.00;66900.00;30571;NULL;0.00;66900.00;0.00;12201
100018074;DUOPAS 400/20 MG 10 CAP BLAN.;AMPOLLA;N/A ;ETICOS;26008.00;0.00;0.00;0.00;26008.00;1;0;0;0;1;0;0;26008.00;0.00;0.00;0.00;0.00;0.00;26008.00;26008.00;29900.00;30571;NULL;0.00;29900.00;0.00;10096
100018318;CLOPIDOGREL 75 MG X 14 TBS ICOM;AMPOLLA;N/A ;GENERICOS;7973.00;0.00;0.00;0.00;7973.00;1;0;0;0;1;0;0;7973.00;0.00;0.00;0.00;0.00;0.00;7973.00;7973.00;17800.00;30571;NULL;0.00;17800.00;0.00;12291
100018319;AMZOL 500 MG 100 TBS ICOM (PD) (T);CAJA;ICOM;ICOM;0.00;11262.50;0.00;0.00;11262.50;100;10;10;0;1;0;0;11262.50;0.00;0.00;0.00;0.00;0.00;11262.50;11262.50;59100.00;30571;NULL;1000.00;59100.00;6900.00;7710
100018330;AMZOL FEM 500/100 MG 10 OVUL ICOM(PD)(T);CAJA;ICOM;ICOM;0.00;13984.20;0.00;0.00;11653.50;10;0;1;0;1;0;2;11653.50;0.00;2330.70;0.00;0.00;0.00;13984.20;13984.20;32900.00;30571;NULL;3000.00;26900.00;0.00;7711
100018333;API FOLT 5 UDS;AMPOLLA;N/A ;MULTIVITAMINICOS;20587.00;0.00;0.00;0.00;20587.00;1;0;0;0;1;0;0;20587.00;0.00;0.00;0.00;0.00;0.00;20587.00;20587.00;25900.00;30571;NULL;0.00;25900.00;0.00;12554
100018337;ESPASMOBIL 3 SOBRES 4 TABLETAS;AMPOLLA;N/A ;ANALGESICOS;1195.83;0.00;0.00;0.00;14350.00;12;0;1;0;0;0;1;0.00;0.00;1195.83;0.00;0.00;0.00;1195.83;1195.83;1600.00;30571;NULL;1600.00;18000.00;0.00;12456
100018400;MIELTERTOS PASTILLAS MASTICABLES;AMPOLLA;N/A ;NATURALES;0.00;0.00;15594.00;0.00;15594.00;12;0;1;0;1;0;0;15594.00;0.00;0.00;0.00;0.00;0.00;15594.00;15594.00;17900.00;30571;NULL;1800.00;17900.00;0.00;7917
100018460;FERBIN  CL 250 MG 50 CAPSULAS;CAJA;NOVAMED S.A.;ETICOS;0.00;21513.25;0.00;0.00;21513.25;50;5;10;0;1;0;0;21513.25;0.00;0.00;0.00;0.00;0.00;21513.25;21513.25;32900.00;30571;NULL;800.00;32900.00;6900.00;7572
100018460;FERBIN  CL 250 MG 50 CAPSULAS;CAJA;NOVAMED S.A.;ETICOS;0.00;4656.93;0.00;0.00;23284.63;50;5;10;0;0;1;0;0.00;4656.93;0.00;0.00;0.00;0.00;4656.93;4656.93;6900.00;30571;NULL;800.00;32900.00;6900.00;7572
100018468;TRIMEBUTINA 200 MG 300 TABLETAS LP (T);CAJA;LAPROFF;GENERICOS;0.00;17702.96;0.00;0.00;66386.00;300;30;10;0;0;8;0;0.00;17702.96;0.00;0.00;0.00;0.00;17702.96;17702.96;47200.00;30571;NULL;400.00;158900.00;5900.00;7795
100018516;AMZOL 250MG   120ML  ICOM;AMPOLLA;N/A ;ICOM;8500.00;0.00;0.00;0.00;4250.00;1;0;0;0;2;0;0;8500.00;0.00;0.00;0.00;0.00;0.00;8500.00;8500.00;19800.00;30571;NULL;0.00;9900.00;0.00;7973
100018518;GENTOOFTAL 0.3% GOTAS 10 ML ICOM (PD);FRASCO;ICOM;GOTAS;0.00;13930.52;0.00;0.00;3482.63;1;0;0;0;4;0;0;13930.52;0.00;0.00;0.00;0.00;0.00;13930.52;13930.52;36000.00;30571;NULL;0.00;9000.00;0.00;7551
100018518;GENTOOFTAL 0.3% GOTAS 10 ML ICOM (PD);FRASCO;ICOM;GOTAS;0.00;3500.00;0.00;0.00;3500.00;1;0;0;0;1;0;0;3500.00;0.00;0.00;0.00;0.00;0.00;3500.00;3500.00;9000.00;30571;NULL;0.00;9000.00;0.00;7551
100018594;MANITOL AL 20% A.D CORPAUL 500 ML;BOLSA;CORPAUL;HOSPITALARIOS;0.00;8722.00;0.00;0.00;8722.00;1;0;0;0;1;0;0;8722.00;0.00;0.00;0.00;0.00;0.00;8722.00;8722.00;9900.00;30571;NULL;0.00;9900.00;0.00;7545
100018668;FERBIN JSRSBE 120 ML;AMPOLLA;N/A ;ETICOS;21862.00;0.00;0.00;0.00;21862.00;1;0;0;0;1;0;0;21862.00;0.00;0.00;0.00;0.00;0.00;21862.00;21862.00;24900.00;30571;NULL;0.00;24900.00;0.00;10902
100018674;CLORURO DE MAGNESIO 30 CAPSULAS ;AMPOLLA;N/A ;NATURALES;21735.00;0.00;0.00;0.00;10867.50;1;0;0;0;2;0;0;21735.00;0.00;0.00;0.00;0.00;0.00;21735.00;21735.00;37800.00;30571;NULL;0.00;18900.00;0.00;10467
100018770;VITACEREBRINA NEXT 30 TABLETAS;AMPOLLA;N/A ;MULTIVITAMINICOS;0.00;0.00;0.00;24003.00;24003.00;1;0;0;19;1;0;0;24003.00;0.00;0.00;4560.57;0.00;0.00;24003.00;28563.57;31900.00;30571;NULL;0.00;31900.00;0.00;7910
100018796;GYNORELLE 28 TBS (3%+)(P)22139(SC)(SF);AMPOLLA;N/A ;PLANIFICACION;21000.00;0.00;0.00;0.00;21000.00;1;0;0;0;1;0;0;21000.00;0.00;0.00;0.00;0.00;0.00;21000.00;21000.00;24900.00;30571;NULL;0.00;24900.00;0.00;12200
100018857;LOMOTIL 2.5 MG 12 CAJAS X 4 TABLETAS;DISPENSADOR;GRUNENTHAL COLOMBIANA S.A.;ETICOS;0.00;29863.63;0.00;0.00;65157.00;48;12;4;0;0;5;2;0.00;27148.75;2714.88;0.00;0.00;0.00;29863.63;29863.63;38100.00;30571;NULL;1800.00;74900.00;6900.00;7548
100018873;VITACEREBRINA JARABE NARANJA 180 ML;FRASCO;LAB. FINLAY DE COLOMBIA S.A.S;MULTIVITAMINICOS;0.00;0.00;0.00;22686.00;22686.00;1;0;0;19;1;0;0;22686.00;0.00;0.00;4310.34;0.00;0.00;22686.00;26996.34;29800.00;30571;NULL;0.00;29800.00;0.00;914
100018875;VITACEREBRINA JARABE CEREZA 180 ML;FRASCO;LAB. FINLAY DE COLOMBIA S.A.S;MULTIVITAMINICOS;0.00;0.00;0.00;22785.00;22785.00;1;0;0;19;1;0;0;22785.00;0.00;0.00;4329.15;0.00;0.00;22785.00;27114.15;29800.00;30571;NULL;0.00;29800.00;0.00;912
100019012;COLIK FORTE 40 TBS;AMPOLLA;N/A ;ANALGESICOS;4463.40;0.00;0.00;0.00;44634.00;40;8;5;0;0;0;4;0.00;0.00;4463.40;0.00;0.00;0.00;4463.40;4463.40;6000.00;30571;NULL;1500.00;50900.00;6900.00;9707
100019140;TABCIN ACTIVE LIQUID GEL 12 CAPSULAS;AMPOLLA;N/A ;GRIPA/TOS;7382.68;0.00;0.00;0.00;11074.00;12;6;2;0;0;4;0;0.00;7382.68;0.00;0.00;0.00;0.00;7382.68;7382.68;9600.00;30571;NULL;1200.00;13900.00;2400.00;12150
100019142;TABCIN NOCHE LIQUID GEL 12 CAPSULAS;AMPOLLA;N/A ;GRIPA/TOS;7498.00;0.00;0.00;0.00;11247.00;12;6;2;0;0;4;0;0.00;7498.00;0.00;0.00;0.00;0.00;7498.00;7498.00;9600.00;30571;NULL;1200.00;13900.00;2400.00;12151
100019163;MIOFLEX 750 MG 100 TABLETAS;AMPOLLA;N/A ;GENERICOS;162792.87;0.00;0.00;0.00;27087.00;100;10;10;0;6;0;1;162522.00;0.00;270.87;0.00;0.00;0.00;162792.87;162792.87;282000.00;30571;NULL;600.00;46900.00;5000.00;8833
100019174;MUCINEX 600 MG 20 TBS;CAJA;RECKITT BENCKISER;ETICOS;0.00;26338.00;0.00;0.00;26338.00;20;2;10;0;1;0;0;26338.00;0.00;0.00;0.00;0.00;0.00;26338.00;26338.00;26900.00;30571;NULL;1500.00;26900.00;13800.00;7583
100019193;ADVIL GRIPA 72 CAPSULAS (T);CAJA;PFIZER S.A.S;GRIPA/TOS;0.00;20317.13;0.00;0.00;86049.00;72;18;4;0;0;4;1;0.00;19122.00;1195.13;0.00;0.00;0.00;20317.13;20317.13;23500.00;30571;NULL;1500.00;97900.00;5500.00;7688
100019279;NITROFURANTOINA 100 MG 40 TABLETAS RC;CAJA;BUSSIE S.A.;GENERICOS;0.00;16960.15;0.00;0.00;9691.50;40;2;20;0;1;1;10;9691.50;4845.75;2422.90;0.00;0.00;0.00;16960.15;16960.15;37700.00;30571;NULL;700.00;19900.00;10800.00;7696
100019403;LOPERAMIDA 2 MG 240 TABLETAS EC;CAJA;ECAR LTDA;GENERICOS;0.00;60975.75;0.00;0.00;42790.00;240;40;6;0;1;17;0;42790.00;18185.75;0.00;0.00;0.00;0.00;60975.75;60975.75;151200.00;30571;NULL;700.00;84900.00;3900.00;7701
100019429;CETIRIZINA 10 MG 400 TABLS ECAR ;AMPOLLA;N/A ;GENERICOS;1912.50;0.00;0.00;0.00;25500.00;400;40;10;0;0;3;0;0.00;1912.50;0.00;0.00;0.00;0.00;1912.50;1912.50;9000.00;30571;NULL;300.00;56900.00;3000.00;11144
100019456;LEVOTIROXINA 25 MG 50 TBS MK ;AMPOLLA;N/A ;GENERICOS;12402.00;0.00;0.00;0.00;12402.00;1;0;0;0;1;0;0;12402.00;0.00;0.00;0.00;0.00;0.00;12402.00;12402.00;13900.00;30571;NULL;0.00;13900.00;0.00;9491
100019457;LEVOTIROXINA 150MG X 50 TBS MK;AMPOLLA;N/A ;GENERICOS;28082.00;0.00;0.00;0.00;28082.00;1;0;0;0;1;0;0;28082.00;0.00;0.00;0.00;0.00;0.00;28082.00;28082.00;31900.00;30571;NULL;0.00;31900.00;0.00;7928
100019458;LEVOTIROXINA 125 MG 50 TBS MK;AMPOLLA;N/A ;GENERICOS;26189.00;0.00;0.00;0.00;26189.00;1;0;0;0;1;0;0;26189.00;0.00;0.00;0.00;0.00;0.00;26189.00;26189.00;28900.00;30571;NULL;0.00;28900.00;0.00;9880
100019458;LEVOTIROXINA 125 MG 50 TBS MK;AMPOLLA;N/A ;GENERICOS;28329.50;0.00;0.00;0.00;28329.50;1;0;0;0;1;0;0;28329.50;0.00;0.00;0.00;0.00;0.00;28329.50;28329.50;28900.00;30571;NULL;0.00;28900.00;0.00;9880
100019486;SANAFEN 500 MG 100 TBS LP;AMPOLLA;N/A ;ICOM;17841.00;0.00;0.00;0.00;5947.00;10;0;1;0;3;0;0;17841.00;0.00;0.00;0.00;0.00;0.00;17841.00;17841.00;44700.00;30571;NULL;2000.00;14900.00;0.00;12196
100019490;CREMA #4 NATURAL 90 GR;AMPOLLA;N/A ;V1 BEBE;0.00;0.00;0.00;20284.00;20284.00;1;0;0;19;1;0;0;20284.00;0.00;0.00;3853.96;0.00;0.00;20284.00;24137.96;25800.00;30571;NULL;0.00;25800.00;0.00;7406
100019492;PROCICAR NF CREMA TUBO 60 GR;TUBO;SCANDINAVIA PHARMA  LTDA;ETICOS;0.00;0.00;0.00;29514.00;29514.00;1;0;0;19;1;0;0;29514.00;0.00;0.00;5607.66;0.00;0.00;29514.00;35121.66;38900.00;30571;NULL;0.00;38900.00;0.00;7584
100019502;BACIPREX 250 MG SUSP. 100 ML ICOM (T);FRASCO;ICOM;ICOM;0.00;7477.42;0.00;0.00;7477.42;1;0;0;0;1;0;0;7477.42;0.00;0.00;0.00;0.00;0.00;7477.42;7477.42;16000.00;30571;NULL;0.00;16000.00;0.00;7712
100019502;BACIPREX 250 MG SUSP. 100 ML ICOM (T);FRASCO;ICOM;ICOM;0.00;7506.67;0.00;0.00;7506.67;1;0;0;0;1;0;0;7506.67;0.00;0.00;0.00;0.00;0.00;7506.67;7506.67;16000.00;30571;NULL;0.00;16000.00;0.00;7712
100019503;BIOGAIA PROTECTIS GOTERO 5 ML;AMPOLLA;N/A ;ETICOS;0.00;0.00;0.00;57980.00;57980.00;1;0;0;19;1;0;0;57980.00;0.00;0.00;11016.20;0.00;0.00;57980.00;68996.20;72900.00;30571;NULL;0.00;72900.00;0.00;9753
100019530;GESTAVIT DHA 30 CAPSULAS;AMPOLLA;N/A ;ETICOS;60262.00;0.00;0.00;0.00;60262.00;1;0;0;0;1;0;0;60262.00;0.00;0.00;0.00;0.00;0.00;60262.00;60262.00;66900.00;30571;NULL;0.00;66900.00;0.00;10901
100019563;NEUROBION DC 3 AMP PRELLENADAS 2 ML;AMPOLLA;N/A ;ETICOS;93333.33;0.00;0.00;0.00;70000.00;3;0;1;0;1;0;1;70000.00;0.00;23333.33;0.00;0.00;0.00;93333.33;93333.33;121900.00;30571;NULL;31900.00;90000.00;0.00;8494
100019566;FLORATIL 250 MG 10 SBS (M);CAJA;LAB. BIOPAS S.A.;ETICOS;0.00;52090.00;0.00;0.00;52090.00;10;0;1;0;1;0;0;52090.00;0.00;0.00;0.00;0.00;0.00;52090.00;52090.00;57900.00;30571;NULL;5900.00;57900.00;0.00;7555
100019596;HIOSCINA N-BUTIL/BROMURO 10MG 100TBS;AMPOLLA;N/A ;GENERICOS;60000.00;0.00;0.00;0.00;20000.00;100;5;20;0;3;0;0;60000.00;0.00;0.00;0.00;0.00;0.00;60000.00;60000.00;146700.00;30571;NULL;700.00;48900.00;9900.00;10085
100019596;HIOSCINA N-BUTIL/BROMURO 10MG 100TBS;AMPOLLA;N/A ;GENERICOS;16196.23;0.00;0.00;0.00;39503.00;100;5;20;0;0;2;1;0.00;15801.20;395.03;0.00;0.00;0.00;16196.23;16196.23;20500.00;30571;NULL;700.00;48900.00;9900.00;10085
100019601;SEVEDOL EXTRAFUERTE 60 TABLETAS;AMPOLLA;N/A ;ANALGESICOS;0.00;48749.99;0.00;0.00;65000.00;60;10;6;0;0;7;3;0.00;45500.00;3249.99;0.00;0.00;0.00;48749.99;48749.99;59800.00;30571;NULL;1500.00;76900.00;7900.00;7502
100019623;DESLORATADINA 5 MG 10 TABLETAS LP;CAJA;LAPROFF;GENERICOS;0.00;7910.00;0.00;0.00;3955.00;1;0;0;0;2;0;0;7910.00;0.00;0.00;0.00;0.00;0.00;7910.00;7910.00;17800.00;30571;NULL;0.00;8900.00;0.00;7790
100019763;SHOT B 30 CAPSULAS;AMPOLLA;N/A ;NATURALES;0.00;0.00;0.00;25517.33;19138.00;30;3;10;19;1;1;0;19138.00;6379.33;0.00;3636.22;1212.07;0.00;25517.33;30365.62;35700.00;30571;NULL;1200.00;25900.00;9800.00;7445
100019859;ALLO 300 MG X 30 TABLETAS;AMPOLLA;N/A ;GENERICOS;21775.00;0.00;0.00;0.00;10887.50;1;0;0;0;2;0;0;21775.00;0.00;0.00;0.00;0.00;0.00;21775.00;21775.00;45800.00;30571;NULL;0.00;22900.00;0.00;11989
100019880;FUNEX 200 MG 7 CAPSULAS ;AMPOLLA;N/A ;BIOQUIFAR/BIOCHEM;11656.50;0.00;0.00;0.00;5828.25;1;0;0;0;2;0;0;11656.50;0.00;0.00;0.00;0.00;0.00;11656.50;11656.50;45800.00;30571;NULL;0.00;22900.00;0.00;9398
100019897;DESLORATADINA 0.5 MG JARABE 60 ML LP;FRASCO;LAPROFF;GENERICOS | GENERICOS;0.00;3882.50;0.00;0.00;3882.50;1;0;0;0;1;0;0;3882.50;0.00;0.00;0.00;0.00;0.00;3882.50;3882.50;8600.00;30571;NULL;0.00;8600.00;0.00;7789
100019907;PAUSIFEM 40 MG 30 CAPSULAS;CAJA;ICOM;NATURALES;0.00;0.00;0.00;43886.58;7314.43;30;2;15;19;6;0;0;43886.58;0.00;0.00;8338.45;0.00;0.00;43886.58;52225.03;180000.00;30571;NULL;2000.00;30000.00;15000.00;3441
100019908;ICOMVIT E NARANJA 10 TBS ICOM;AMPOLLA;N/A ;MULTIVITAMINICOS;0.00;0.00;0.00;16134.00;8067.00;1;0;0;19;2;0;0;16134.00;0.00;0.00;3065.46;0.00;0.00;16134.00;19199.46;31800.00;30571;NULL;0.00;15900.00;0.00;8774
100019986;TUTOS HEDERA HELIX ICOM 120 ML;FRASCO;ICOM;GRIPA/TOS;0.00;24000.00;0.00;0.00;8000.00;1;0;0;0;3;0;0;24000.00;0.00;0.00;0.00;0.00;0.00;24000.00;24000.00;53700.00;30571;NULL;0.00;17900.00;0.00;7736
100020023;LOSARTAN 50 MG 300 TBS ECAR;AMPOLLA;N/A ;GENERICOS;18615.24;0.00;0.00;0.00;26593.17;300;20;15;0;0;14;0;0.00;18615.24;0.00;0.00;0.00;0.00;18615.24;18615.24;49000.00;30571;NULL;200.00;69900.00;3500.00;11048
100020025;SERTRALINA 50 MG 10 TBS ECAR;AMPOLLA;N/A ;GENERICOS;16853.00;0.00;0.00;0.00;16853.00;1;0;0;0;1;0;0;16853.00;0.00;0.00;0.00;0.00;0.00;16853.00;16853.00;18900.00;30571;NULL;0.00;18900.00;0.00;12104
100020166;EXPOPRESS LOSARTAN H 100 MG/25 MG 30 TBS;AMPOLLA;N/A ;GENERICOS;34062.00;0.00;0.00;0.00;17031.00;1;0;0;0;2;0;0;34062.00;0.00;0.00;0.00;0.00;0.00;34062.00;34062.00;83800.00;30571;NULL;0.00;41900.00;0.00;11818
100020305;AZITROMICINA 500 MG 3 TABLETAS ICOM ;CAJA;N/A ;GENERICOS;37872.20;0.00;0.00;0.00;3787.22;1;0;0;0;10;0;0;37872.20;0.00;0.00;0.00;0.00;0.00;37872.20;37872.20;90000.00;30571;NULL;0.00;9000.00;0.00;9306
100020337;ORLISTAT 120 MG 30 CAPSULAS ECAR;AMPOLLA;N/A ;GENERICOS;44000.00;0.00;0.00;0.00;44000.00;1;0;0;0;1;0;0;44000.00;0.00;0.00;0.00;0.00;0.00;44000.00;44000.00;49800.00;30571;NULL;0.00;49800.00;0.00;11062
100020370;ALAZETA MULTIVITAMINICO 30 SOFTG ICOM;AMPOLLA;N/A ;MULTIVITAMINICOS;0.00;0.00;0.00;25905.45;5181.09;30;2;15;19;5;0;0;25905.45;0.00;0.00;4922.04;0.00;0.00;25905.45;30827.49;125000.00;30571;NULL;1000.00;25000.00;13000.00;8669
100020371;BACTRODERM YODOPOVIDONA BUCOFARING.60 ML;AMPOLLA;N/A ;PASTILLERO;3161.17;0.00;0.00;0.00;3161.17;1;0;0;0;1;0;0;3161.17;0.00;0.00;0.00;0.00;0.00;3161.17;3161.17;6900.00;30571;NULL;0.00;6900.00;0.00;12060
100020393;CALFAFEM CALCIO+D 600MG 250UI 30 CB ICOM;CAJA;ICOM;MULTIVITAMINICOS;0.00;0.00;0.00;20629.36;5157.34;20;2;10;19;4;0;0;20629.36;0.00;0.00;3919.58;0.00;0.00;20629.36;24548.94;67600.00;30571;NULL;1500.00;16900.00;9800.00;7714
100020494;AMLODIPINO 10 MG X 100 TBS ECAR;AMPOLLA;N/A ;GENERICOS;3385.20;0.00;0.00;0.00;11284.00;100;10;10;0;0;3;0;0.00;3385.20;0.00;0.00;0.00;0.00;3385.20;3385.20;8400.00;30571;NULL;300.00;26900.00;2800.00;12010
100020531;ENEMAG SOL.ORAL MARACUYA 133 ML ICOM;FRASCO;ICOM;HOSPITALARIOS;0.00;12840.00;0.00;0.00;6420.00;1;0;0;0;2;0;0;12840.00;0.00;0.00;0.00;0.00;0.00;12840.00;12840.00;27800.00;30571;NULL;0.00;13900.00;0.00;7550
100020532;ENEMAG SOL.ORAL LIMON 133 ML ICOM;FRASCO;ICOM;HOSPITALARIOS;0.00;12840.66;0.00;0.00;6420.33;1;0;0;0;2;0;0;12840.66;0.00;0.00;0.00;0.00;0.00;12840.66;12840.66;27800.00;30571;NULL;0.00;13900.00;0.00;7549
100020536;ACICLOVIR 800 MG 10 TABLETAS AG;AMPOLLA;N/A ;GENERICOS;73536.75;0.00;0.00;0.00;4902.45;1;0;0;0;15;0;0;73536.75;0.00;0.00;0.00;0.00;0.00;73536.75;73536.75;193500.00;30571;NULL;0.00;12900.00;0.00;9952
100020581;NORAVER GRIPA FAST TOTAL 60 CAP;AMPOLLA;N/A ;GRIPA/TOS;0.00;51749.96;0.00;0.00;115000.00;60;30;2;0;0;13;1;0.00;49833.29;1916.67;0.00;0.00;0.00;51749.96;51749.96;61000.00;30571;NULL;2500.00;130900.00;4500.00;7519
100020584;HIDROLAN 25 MG 20 TABLETAS ICOM;CAJA;ICOM;ICOM;0.00;9275.00;0.00;0.00;2650.00;2;0;1;0;3;0;1;7950.00;0.00;1325.00;0.00;0.00;0.00;9275.00;9275.00;46700.00;30571;NULL;8000.00;12900.00;0.00;7728
100020585;ENEMA RECTAL FOSFATA 133 ML CORPAUL;AMPOLLA;N/A ;HOSPITALARIOS;31136.00;0.00;0.00;0.00;7784.00;1;0;0;0;4;0;0;31136.00;0.00;0.00;0.00;0.00;0.00;31136.00;31136.00;36800.00;30571;NULL;0.00;9200.00;0.00;9042
100020639;VITAMINA C 500 MG VICAL NARAJ,144 TBS ECAR;AMPOLLA;N/A ;MULTIVITAMINICOS;62245.08;0.00;0.00;0.00;28728.50;144;12;12;0;2;2;0;57457.00;4788.08;0.00;0.00;0.00;0.00;62245.08;62245.08;117600.00;30571;NULL;500.00;53900.00;4900.00;9896
100020639;VITAMINA C 500 MG VICAL NARAJ,144 TBS ECAR;AMPOLLA;N/A ;MULTIVITAMINICOS;4856.50;0.00;0.00;0.00;29139.00;144;12;12;0;0;2;0;0.00;4856.50;0.00;0.00;0.00;0.00;4856.50;4856.50;9800.00;30571;NULL;500.00;53900.00;4900.00;9896
100020693;FREEGEN GOTAS 15ML  GTS 10 ML;AMPOLLA;N/A ;GOTAS;41990.00;0.00;0.00;0.00;41990.00;1;0;0;0;1;0;0;41990.00;0.00;0.00;0.00;0.00;0.00;41990.00;41990.00;46900.00;30571;NULL;0.00;46900.00;0.00;8278
100020742;GAVISCON DOBLE ACCION 10 ML X 12 UDS(OFERTA);AMPOLLA;N/A ;HIDRATANTE/ANTIACIDO;53057.68;0.00;0.00;0.00;22739.00;12;0;1;0;2;0;4;45478.00;0.00;7579.68;0.00;0.00;0.00;53057.68;53057.68;63000.00;30571;NULL;2300.00;26900.00;0.00;10937
100020743;GAVISCON DOBLE ACCION SUSPENSION 300ML;AMPOLLA;N/A ;HIDRATANTE/ANTIACIDO;49199.00;0.00;0.00;0.00;49199.00;1;0;0;0;1;0;0;49199.00;0.00;0.00;0.00;0.00;0.00;49199.00;49199.00;55900.00;30571;NULL;0.00;55900.00;0.00;8660
100020771;MUCOSINA SUSPENSION 120 ML;AMPOLLA;N/A ;GRIPA/TOS;0.00;20723.00;0.00;0.00;20723.00;1;0;0;0;1;0;0;20723.00;0.00;0.00;0.00;0.00;0.00;20723.00;20723.00;23900.00;30571;NULL;0.00;23900.00;0.00;7508
100020783;TRIDAR CREMA X 40 GM;AMPOLLA;N/A ;ETICOS;21970.00;0.00;0.00;0.00;10985.00;1;0;0;0;2;0;0;21970.00;0.00;0.00;0.00;0.00;0.00;21970.00;21970.00;25800.00;30571;NULL;0.00;12900.00;0.00;12266
100020842;ACETATO DE ALUMINIO 500 ML GRATIS 120;AMPOLLA;N/A ;ANALGESICOS;15718.00;0.00;0.00;0.00;15718.00;1;0;0;0;1;0;0;15718.00;0.00;0.00;0.00;0.00;0.00;15718.00;15718.00;17900.00;30571;NULL;0.00;17900.00;0.00;10568
