CodProducto;Nombre;Presentacion;Laboratorio;Ubicacion;Exento;Excluido;NoGravado;Gravado;Costo;ContenidoIntCaja;ContenidoIntBlister;ContenidoIntUnidad;Iva;InventarioCaja;InventarioBlister;InventarioUnidad;CostoCaja;CostoBlister;CostoUnidad;ValorIvaCaja;ValorIvaBlister;ValorIvaUnidad;CostoTotal;CostoTotalIva;VentaTotal;Sucursal;CodigoBarras;PrecioUnidad;PrecioCaja;PrecioBlister;IdProducto
100011052;CATALAC JARABE 90 ML ICOM;FCO;ICOM;GENERICOS;1941.22;0.00;0.00;0.00;1941.22;1;0;0;0;1;0;0;1941.22;0.00;0.00;0.00;0.00;0.00;1941.22;1941.22;6800.00;30572;NULL;0.00;6800.00;0.00;1918
100011053;CINEPRIDE 500 MG 10 TABLETAS ICOM;CJ;ICOM;ETICOS;0.00;14030.25;0.00;0.00;4676.75;1;0;0;0;3;0;0;14030.25;0.00;0.00;0.00;0.00;0.00;14030.25;14030.25;87000.00;30572;NULL;0.00;29000.00;0.00;1920
100011123;CLORFAM 4 MG 20 TABLETAS LB;CJ;LABINCO S.A.;GENERICOS;0.00;1790.67;0.00;0.00;1790.67;1;0;0;0;1;0;0;1790.67;0.00;0.00;0.00;0.00;0.00;1790.67;1790.67;4000.00;30572;NULL;0.00;4000.00;0.00;1894
100011123;CLORFAM 4 MG 20 TABLETAS LB;CJ;LABINCO S.A.;GENERICOS;0.00;7032.00;0.00;0.00;2344.00;1;0;0;0;3;0;0;7032.00;0.00;0.00;0.00;0.00;0.00;7032.00;7032.00;12000.00;30572;NULL;0.00;4000.00;0.00;1894
100011126;MIOFLEX 750 MG 20 TABLETAS ;AMP;N/A;GENERICOS;18149.64;0.00;0.00;0.00;6049.88;20;2;10;0;3;0;0;18149.64;0.00;0.00;0.00;0.00;0.00;18149.64;18149.64;37500.00;30572;NULL;500.00;12500.00;6800.00;11006
100011245;MUVETT S 200/120 MG 21 TABLETAS (M);CJ;PROCAPS S.A.;ETICOS;0.00;193449.00;0.00;0.00;64483.00;1;0;0;0;3;0;0;193449.00;0.00;0.00;0.00;0.00;0.00;193449.00;193449.00;222000.00;30572;NULL;0.00;74000.00;0.00;3473
100011255;CLORFENIRAMINA JARABE 120 ML LC;FCO;LAB. LICOL LTDA;GENERICOS;0.00;8943.00;0.00;0.00;2235.75;1;0;0;0;4;0;0;8943.00;0.00;0.00;0.00;0.00;0.00;8943.00;8943.00;23200.00;30572;NULL;0.00;5800.00;0.00;1688
100011357;DOXICICLINA 100 MG 10 TABLETAS W;CJ;GENFAR S.A.;GENERICOS;0.00;24468.33;0.00;0.00;4893.67;1;0;0;0;5;0;0;24468.33;0.00;0.00;0.00;0.00;0.00;24468.33;24468.33;39000.00;30572;NULL;0.00;7800.00;0.00;9577
100011411;KLEAN PREP 1 SBS (PB);CJ;BIOTOSCANA FARMA S.A.;ETICOS;0.00;30000.00;0.00;0.00;10000.00;1;0;0;0;3;0;0;30000.00;0.00;0.00;0.00;0.00;0.00;30000.00;30000.00;54000.00;30572;NULL;0.00;18000.00;0.00;9953
100011419;BIFLACE 50 MG 2 TABLETAS ICOM;CJ;ICOM;ETICOS;0.00;7346.49;0.00;0.00;2448.83;1;0;0;0;3;0;0;7346.49;0.00;0.00;0.00;0.00;0.00;7346.49;7346.49;38700.00;30572;NULL;0.00;12900.00;0.00;3485
100011424;CATALAC 500 MG 100 TABLETAS ICOM;CJ;ICOM;GENERICOS;0.00;55292.64;0.00;0.00;7088.80;100;10;10;0;7;8;0;49621.60;5671.04;0.00;0.00;0.00;0.00;55292.64;55292.64;219000.00;30572;NULL;200.00;29000.00;2000.00;1919
100011463;LEMOVIT C 500 MG 30 CAP.BLANDA GELATIN.;CJ;PROCAPS S.A.;VITAMINAS;0.00;18898.00;0.00;0.00;18898.00;30;3;10;0;1;0;0;18898.00;0.00;0.00;0.00;0.00;0.00;18898.00;18898.00;24800.00;30572;NULL;800.00;24800.00;6700.00;2738
100011467;NIDAZ 1 GR 2 TABLETAS ICOM;CJ;ICOM;ETICOS;0.00;10480.66;0.00;0.00;5240.33;1;0;0;0;2;0;0;10480.66;0.00;0.00;0.00;0.00;0.00;10480.66;10480.66;39600.00;30572;NULL;0.00;19800.00;0.00;1926
100011473;MELOXICAM 7.5 MG 10 TABLETAS PC;CJ;PROCAPS S.A.;GENERICOS;0.00;24298.00;0.00;0.00;3037.25;1;0;0;0;8;0;0;24298.00;0.00;0.00;0.00;0.00;0.00;24298.00;24298.00;55200.00;30572;NULL;0.00;6900.00;0.00;10932
100011580;ENTEROGERMINA 5 ML 10 AMPOLLAS BEBIBLES;AMP;SANOFI AVENTIS DE COLOMBIA S.A;ETICOS;0.00;220643.39;0.00;0.00;41630.83;10;0;1;0;5;0;3;208154.15;0.00;12489.24;0.00;0.00;0.00;220643.39;220643.39;291500.00;30572;NULL;5500.00;55000.00;0.00;601
100011604;ALCOHOL ALCOPY 700 ML ICOM ;CJ;ICOM;HOSPITALARIOS;93671.41;0.00;0.00;0.00;4072.67;1;0;0;0;23;0;0;93671.41;0.00;0.00;0.00;0.00;0.00;93671.41;93671.41;115000.00;30572;NULL;0.00;5000.00;0.00;188
100011684;WASSERTROL GOTAS OFTAL.5 ML;FCO;WASSER CHEMICAL S.A.;OFTALMICOS;0.00;6827.00;0.00;0.00;6827.00;1;0;0;0;1;0;0;6827.00;0.00;0.00;0.00;0.00;0.00;6827.00;6827.00;12500.00;30572;NULL;0.00;12500.00;0.00;701
100011773;GUAYACOLATO DE GLICERILO 120 ML AG;FCO;LAFRANCOL S.A.;GRIPA / TOS;0.00;12110.40;0.00;0.00;3027.60;1;0;0;0;4;0;0;12110.40;0.00;0.00;0.00;0.00;0.00;12110.40;12110.40;31200.00;30572;NULL;0.00;7800.00;0.00;2625
100011795;FEMELLE 20 21 TABLETAS;CJ;GYNOPHARM S.A.;ANTICONCEPTIVOS;0.00;22173.00;0.00;0.00;22173.00;1;0;0;0;1;0;0;22173.00;0.00;0.00;0.00;0.00;0.00;22173.00;22173.00;25500.00;30572;NULL;0.00;25500.00;0.00;1913
100011842;CREMA DENTAL FITOKIDS SIN FLUOR 75 GR;UN;LAB. FARPAG;CUIDADO ORAL;0.00;0.00;0.00;11663.00;11663.00;1;0;0;19;1;0;0;11663.00;0.00;0.00;2215.97;0.00;0.00;11663.00;13878.97;17800.00;30572;NULL;0.00;17800.00;0.00;1515
100012028;METFORMINA 850 MG 30 TABLETAS PC;CJ;PROCAPS S.A.;GENERICOS;0.00;27699.00;0.00;0.00;9233.00;1;0;0;0;3;0;0;27699.00;0.00;0.00;0.00;0.00;0.00;27699.00;27699.00;50400.00;30572;NULL;0.00;16800.00;0.00;1039
100012133;ESPIROLAN 25 MG 20 TABLETAS;CJ;LABINCO S.A.;GENERICOS;0.00;15594.00;0.00;0.00;5198.00;1;0;0;0;3;0;0;15594.00;0.00;0.00;0.00;0.00;0.00;15594.00;15594.00;29700.00;30572;NULL;0.00;9900.00;0.00;3218
100012134;ESPIROLAN 100 MG 20 TABLETAS LB;CJ;LABINCO S.A.;BIOQUIFAR;0.00;21343.20;0.00;0.00;10671.60;1;0;0;0;2;0;0;21343.20;0.00;0.00;0.00;0.00;0.00;21343.20;21343.20;47800.00;30572;NULL;0.00;23900.00;0.00;3230
100012151;DUODECADRON 8  ML AMPOLLA;AMP;TECNOQUIMICAS S.A.;ETICOS;0.00;15000.00;0.00;0.00;15000.00;1;0;0;0;1;0;0;15000.00;0.00;0.00;0.00;0.00;0.00;15000.00;15000.00;34900.00;30572;NULL;0.00;34900.00;0.00;3568
100012206;GASTRUM 10 MG 48 TABLETAS;CJ;LAFRANCOL S.A.;VITAMINAS;86770.50;0.00;0.00;0.00;38564.67;48;4;12;0;2;1;0;77129.33;9641.17;0.00;0.00;0.00;0.00;86770.50;86770.50;99000.00;30572;NULL;1000.00;44000.00;11000.00;1470
100012206;GASTRUM 10 MG 48 TABLETAS;CJ;LAFRANCOL S.A.;VITAMINAS;9641.17;0.00;0.00;0.00;38564.67;48;4;12;0;0;1;0;0.00;9641.17;0.00;0.00;0.00;0.00;9641.17;9641.17;11000.00;30572;NULL;1000.00;44000.00;11000.00;1470
100012220;PRUEBA DE EMBARAZO ICOM CASSETTE;UN;ICOM;DROGA BLANCA;0.00;3165.50;0.00;0.00;1582.75;1;0;0;0;2;0;0;3165.50;0.00;0.00;0.00;0.00;0.00;3165.50;3165.50;13600.00;30572;NULL;0.00;6800.00;0.00;1928
100012221;PRUEBA DE EMBARAZO ICOM TIRA;UN;ICOM;DROGA BLANCA;0.00;6988.00;0.00;0.00;1164.67;1;0;0;0;6;0;0;6988.00;0.00;0.00;0.00;0.00;0.00;6988.00;6988.00;43200.00;30572;NULL;0.00;7200.00;0.00;10831
100012222;PRUEBA DE EMBARAZO ICOM MIDSTREAM;UN;ICOM;DROGA BLANCA;0.00;40196.00;0.00;0.00;4019.60;1;0;0;0;10;0;0;40196.00;0.00;0.00;0.00;0.00;0.00;40196.00;40196.00;129000.00;30572;NULL;0.00;12900.00;0.00;3627
100012356;LOPERAMIDA 2 MG 240 TABLETAS LP;CJ;LAPROFF;GENERICOS;0.00;20378.07;0.00;0.00;42901.00;240;40;6;0;0;19;0;0.00;20378.07;0.00;0.00;0.00;0.00;20378.07;20378.07;74100.00;30572;NULL;0.00;51481.00;3900.00;10621
100012429;DESLORATADINA 5 MG 10 TABLETAS LS;CJ;LA SANTE;GENERICOS;15871.00;0.00;0.00;0.00;7935.50;1;0;0;0;2;0;0;15871.00;0.00;0.00;0.00;0.00;0.00;15871.00;15871.00;35800.00;30572;NULL;0.00;17900.00;0.00;3193
100012431;ATORVASTATINA 20 MG 10 TAB ECAR;AMP;N/A;GENERICOS;10436.01;0.00;0.00;0.00;3478.67;1;0;0;0;3;0;0;10436.01;0.00;0.00;0.00;0.00;0.00;10436.01;10436.01;26700.00;30572;NULL;0.00;8900.00;0.00;12871
100012433;APETINAT JARABE 120 ML;CJ;LAB. PRONABELL LTDA;NATURALES;0.00;20769.00;0.00;0.00;20769.00;1;0;0;0;1;0;0;20769.00;0.00;0.00;0.00;0.00;0.00;20769.00;20769.00;24900.00;30572;NULL;0.00;24900.00;0.00;2810
100012451;DULCOLAX P GOTAS 15 ML;CJ;BOEHRINGER INGELHEIM;ETICOS;38864.00;0.00;0.00;0.00;19432.00;1;0;0;0;2;0;0;38864.00;0.00;0.00;0.00;0.00;0.00;38864.00;38864.00;56000.00;30572;NULL;0.00;28000.00;0.00;793
100012454;YASMINIQ 28 COMPRIMIDOS (M);CJ;BAYER S.A.;ANTICONCEPTIVOS;0.00;139200.00;0.00;0.00;23200.00;1;0;0;0;6;0;0;139200.00;0.00;0.00;0.00;0.00;0.00;139200.00;139200.00;159000.00;30572;NULL;0.00;26500.00;0.00;2307
100012500;K-TRIX ENJUAGUE BUCAL 180 ML;FCO;LAB. FARPAG;CUIDADO ORAL;0.00;114170.00;0.00;0.00;22834.00;1;0;0;0;5;0;0;114170.00;0.00;0.00;0.00;0.00;0.00;114170.00;114170.00;132500.00;30572;NULL;0.00;26500.00;0.00;1672
100012571;SALBUTAN INHALADOR 200 DOSIS;FCO;GLAXO SMITHKLINE COLOMBIA S.A.;ETICOS;31777.00;0.00;0.00;0.00;15888.50;1;0;0;0;2;0;0;31777.00;0.00;0.00;0.00;0.00;0.00;31777.00;31777.00;51000.00;30572;NULL;0.00;25500.00;0.00;1869
100012580;KIDCAL SUSPENSION 180 ML TUTIFRUTTI;FCO;FARMA DE COLOMBIA S.A.;ETICOS;0.00;37485.00;0.00;0.00;37485.00;1;0;0;0;1;0;0;37485.00;0.00;0.00;0.00;0.00;0.00;37485.00;37485.00;45000.00;30572;NULL;0.00;45000.00;0.00;1524
100012664;HERMESETAS MINI SWEETENERS X 1200 COMP.;CJ;NTI NEW TRADE INTERNATIONAL;NATURALES;0.00;0.00;0.00;25161.00;25161.00;1;0;0;5;1;0;0;25161.00;0.00;0.00;1258.05;0.00;0.00;25161.00;26419.05;29800.00;30572;NULL;0.00;29800.00;0.00;9700
100012688;LIPOSTAN 20 MG 30 TABLETAS;CJ;LABINCO S.A.;GENERICOS;0.00;41860.02;0.00;0.00;6976.67;1;0;0;0;6;0;0;41860.02;0.00;0.00;0.00;0.00;0.00;41860.02;41860.02;118800.00;30572;NULL;0.00;19800.00;0.00;3258
100012705;LEVOCETIRIZINA 5 MG 10 TABLETAS PC;CJ;PROCAPS S.A.;GENERICOS;0.00;53236.00;0.00;0.00;13309.00;1;0;0;0;4;0;0;53236.00;0.00;0.00;0.00;0.00;0.00;53236.00;53236.00;79200.00;30572;NULL;0.00;19800.00;0.00;3265
100012723;QUETIDIN 25 MG 30 TBS (P)10913;CJ;LAFRANCOL S.A.;ETICOS;0.00;8499.50;0.00;0.00;8499.50;1;0;0;0;1;0;0;8499.50;0.00;0.00;0.00;0.00;0.00;8499.50;8499.50;11800.00;30572;NULL;0.00;11800.00;0.00;10392
100012732;ACETAMINOFEN 500 MG 100 TABLETAS AG;CJ;LAFRANCOL S.A.;GENERICOS;0.00;33060.65;0.00;0.00;5603.50;100;10;10;0;5;9;0;28017.50;5043.15;0.00;0.00;0.00;0.00;33060.65;33060.65;88000.00;30572;NULL;200.00;14900.00;1500.00;1770
100012734;FLUOXETINA 20 MG 30 CAPSULAS AG;CJ;LAFRANCOL S.A.;GENERICOS;0.00;11223.67;0.00;0.00;5611.83;1;0;0;0;2;0;0;11223.67;0.00;0.00;0.00;0.00;0.00;11223.67;11223.67;19800.00;30572;NULL;0.00;9900.00;0.00;1743
100012775;EROXIM FAST INSTANTAB 50 MG 2 TABLETAS;CJ;LAFRANCOL S.A.;ETICOS;0.00;55066.00;0.00;0.00;9177.67;1;0;0;0;6;0;0;55066.00;0.00;0.00;0.00;0.00;0.00;55066.00;55066.00;126000.00;30572;NULL;0.00;21000.00;0.00;53
100012843;DIGESTAR 500 MG 50 CAPSULAS;FCO;LAB. NATURAL FRESHLY INFABO LT;NATURALES;0.00;50214.00;0.00;0.00;25107.00;1;0;0;0;2;0;0;50214.00;0.00;0.00;0.00;0.00;0.00;50214.00;50214.00;59800.00;30572;NULL;0.00;29900.00;0.00;2050
100012844;DIGESTAR JALEA 120 GR;FCO;LAB. NATURAL FRESHLY INFABO LT;NATURALES;0.00;29085.00;0.00;0.00;29085.00;1;0;0;0;1;0;0;29085.00;0.00;0.00;0.00;0.00;0.00;29085.00;29085.00;34500.00;30572;NULL;0.00;34500.00;0.00;2053
100012856;ARTRISAN CREMA 60 GR;TBO;LAB. NATURAL FRESHLY INFABO LT;NATURALES;0.00;0.00;0.00;15346.00;15346.00;1;0;0;19;1;0;0;15346.00;0.00;0.00;2915.74;0.00;0.00;15346.00;18261.74;21800.00;30572;NULL;0.00;21800.00;0.00;2796
100012859;VENASFULL CREMA 60 GR;TBO;LAB. NATURAL FRESHLY INFABO LT;NATURALES;0.00;0.00;0.00;14460.00;14460.00;1;0;0;19;1;0;0;14460.00;0.00;0.00;2747.40;0.00;0.00;14460.00;17207.40;19800.00;30572;NULL;0.00;19800.00;0.00;2783
100012970;APOSITO OCULAR GOLY NINOS 20 UDS ;AMP;N/A;HOSPITALARIOS;2728.00;0.00;0.00;0.00;6820.00;20;0;1;0;0;0;8;0.00;0.00;2728.00;0.00;0.00;0.00;2728.00;2728.00;14400.00;30572;NULL;1800.00;19800.00;0.00;11079
100012972;APOSITO OCULAR GOLY ADULTOS 20 UDS;AMP;N/A;HOSPITALARIOS;7789.00;0.00;0.00;0.00;7789.00;20;0;1;0;1;0;0;7789.00;0.00;0.00;0.00;0.00;0.00;7789.00;7789.00;17900.00;30572;NULL;1000.00;17900.00;0.00;11078
100013069;WASSERTROL UNGUENTO OFTALMICO 5 GR;TBO;WASSER CHEMICAL S.A.;OFTALMICOS;0.00;14323.67;0.00;0.00;14323.67;1;0;0;0;1;0;0;14323.67;0.00;0.00;0.00;0.00;0.00;14323.67;14323.67;19800.00;30572;NULL;0.00;19800.00;0.00;705
100013164;CLOBETASOL PROPIONATO CREMA 40 GR AG;TBO;LAFRANCOL S.A.;GENERICOS;0.00;7030.75;0.00;0.00;7030.75;1;0;0;0;1;0;0;7030.75;0.00;0.00;0.00;0.00;0.00;7030.75;7030.75;15800.00;30572;NULL;0.00;15800.00;0.00;3172
100013173;EZETIMIBA 10 MG SIMVAST.40 MG 28 TBS AG;CJ;LAFRANCOL S.A.;GENERICOS;0.00;32635.00;0.00;0.00;32635.00;1;0;0;0;1;0;0;32635.00;0.00;0.00;0.00;0.00;0.00;32635.00;32635.00;37800.00;30572;NULL;0.00;37800.00;0.00;10077
100013204;N-ACETILCISTEINA 600 MG 10 SBS LS;CJ;LA SANTE;GENERICOS;0.00;13669.17;0.00;0.00;13669.17;10;0;1;0;1;0;0;13669.17;0.00;0.00;0.00;0.00;0.00;13669.17;13669.17;16800.00;30572;NULL;1800.00;16800.00;0.00;2646
100013284;DIPROSPAN 1 ML JERINGA PRELLENA;CJ;SCHERING PLOUGH S.A.;ETICOS;0.00;69372.00;0.00;0.00;34686.00;1;0;0;0;2;0;0;69372.00;0.00;0.00;0.00;0.00;0.00;69372.00;69372.00;80000.00;30572;NULL;0.00;40000.00;0.00;155
100013342;NORAVER GRIPA 8 CAPSULAS;CJ;TECNOQUIMICAS S.A.;ANALGESICOS;0.00;17073.00;0.00;0.00;8536.50;1;0;0;0;2;0;0;17073.00;0.00;0.00;0.00;0.00;0.00;17073.00;17073.00;23000.00;30572;NULL;0.00;11500.00;0.00;1391
100013363;HALOPERIDOL GOTAS 20 ML;FCO;N/A;GENERICOS;0.00;25185.00;0.00;0.00;4197.50;1;0;0;0;6;0;0;25185.00;0.00;0.00;0.00;0.00;0.00;25185.00;25185.00;46800.00;30572;NULL;0.00;7800.00;0.00;3249
100013367;METOCLOPRAMIDA10MG/2ML X 5 AMP GF;AMP;N/A;GENERICOS;0.00;7201.20;0.00;0.00;18003.00;5;0;1;0;0;0;2;0.00;0.00;7201.20;0.00;0.00;0.00;7201.20;7201.20;15000.00;30572;NULL;7500.00;40000.00;0.00;4434
100013600;FLUTOX JARABE 120 ML;FCO;ZAMBON;GRIPA / TOS;0.00;16973.00;0.00;0.00;16973.00;1;0;0;0;1;0;0;16973.00;0.00;0.00;0.00;0.00;0.00;16973.00;16973.00;22000.00;30572;NULL;0.00;22000.00;0.00;1516
100013657;CARVEDILOL 25 MG 30 TABLETAS W;CJ;WINTHROP PHARMACEUTICALS;GENERICOS;0.00;20186.00;0.00;0.00;20186.00;1;0;0;0;1;0;0;20186.00;0.00;0.00;0.00;0.00;0.00;20186.00;20186.00;24000.00;30572;NULL;0.00;24000.00;0.00;3173
100013681;LAGRICEL OFTENO 10 ML ;AMP;N/A;OFTALMICOS;0.00;379784.00;0.00;0.00;47473.00;1;0;0;0;8;0;0;379784.00;0.00;0.00;0.00;0.00;0.00;379784.00;379784.00;464000.00;30572;NULL;0.00;58000.00;0.00;4473
100013720;NORMOLIP 200 MG 20 CAPSULAS;CJ;SYNTHESIS;ETICOS;0.00;100000.00;0.00;0.00;50000.00;1;0;0;0;2;0;0;100000.00;0.00;0.00;0.00;0.00;0.00;100000.00;100000.00;210000.00;30572;NULL;0.00;105000.00;0.00;1366
100013746;DESCONGEL GRIPA 100 CAP.BLANDA GELATIN.;CJ;CHALVER DE COLOMBIA;GRIPA / TOS;0.00;67551.96;0.00;0.00;80419.00;100;25;4;0;0;21;0;0.00;67551.96;0.00;0.00;0.00;0.00;67551.96;67551.96;79800.00;30572;NULL;800.00;92000.00;3800.00;1611
100013747;DESCONGEL GRIPA 10 CAP.BLANDA GELATIN.;CJ;CHALVER DE COLOMBIA;GRIPA / TOS;20849.00;0.00;0.00;0.00;10424.50;1;0;0;0;2;0;0;20849.00;0.00;0.00;0.00;0.00;0.00;20849.00;20849.00;25600.00;30572;NULL;0.00;12800.00;0.00;1610
100013772;OXIMETAZOLINA HCL 0.025% PED.SPR.15ML LS;FCO;LA SANTE;GENERICOS;0.00;13120.00;0.00;0.00;6560.00;1;0;0;0;2;0;0;13120.00;0.00;0.00;0.00;0.00;0.00;13120.00;13120.00;17800.00;30572;NULL;0.00;8900.00;0.00;9474
100013773;OXIMETAZOLINA HCL 0.05% ADU.SPR.15 ML LS;FCO;LA SANTE;GENERICOS;0.00;18116.88;0.00;0.00;3623.38;1;0;0;0;5;0;0;18116.88;0.00;0.00;0.00;0.00;0.00;18116.88;18116.88;44500.00;30572;NULL;0.00;8900.00;0.00;9568
100013780;SINOVUL 21 TABLETAS;CJ;LAFRANCOL S.A.;ANTICONCEPTIVOS;0.00;25467.75;0.00;0.00;8489.25;1;0;0;0;3;0;0;25467.75;0.00;0.00;0.00;0.00;0.00;25467.75;25467.75;38700.00;30572;NULL;0.00;12900.00;0.00;9239
100013821;BETAMETASONA 0.05% CREMA 20 GR MK;TBO;TECNOQUIMICAS S.A.;GENERICOS;0.00;30018.24;0.00;0.00;4288.32;1;0;0;0;7;0;0;30018.24;0.00;0.00;0.00;0.00;0.00;30018.24;30018.24;55300.00;30572;NULL;0.00;7900.00;0.00;9916
100013821;BETAMETASONA 0.05% CREMA 20 GR MK;TBO;TECNOQUIMICAS S.A.;GENERICOS;0.00;15258.99;0.00;0.00;5086.33;1;0;0;0;3;0;0;15258.99;0.00;0.00;0.00;0.00;0.00;15258.99;15258.99;23700.00;30572;NULL;0.00;7900.00;0.00;9916
100013821;BETAMETASONA 0.05% CREMA 20 GR MK;TBO;TECNOQUIMICAS S.A.;GENERICOS;0.00;15259.00;0.00;0.00;5086.33;1;0;0;0;3;0;0;15259.00;0.00;0.00;0.00;0.00;0.00;15259.00;15259.00;23700.00;30572;NULL;0.00;7900.00;0.00;9916
100013863;FLUCONAZOL 150 MG 1 CAPSULA IC;CJ;ICOM;GENERICOS;0.00;3246.40;0.00;0.00;811.60;1;0;0;0;4;0;0;3246.40;0.00;0.00;0.00;0.00;0.00;3246.40;3246.40;10000.00;30572;NULL;0.00;2500.00;0.00;1952
100013869;NAPROXENO 500 MG 10 TABLETAS IC;CJ;ICOM;GENERICOS;0.00;2897.83;0.00;0.00;2897.83;1;0;0;0;1;0;0;2897.83;0.00;0.00;0.00;0.00;0.00;2897.83;2897.83;6500.00;30572;NULL;0.00;6500.00;0.00;1946
100013869;NAPROXENO 500 MG 10 TABLETAS IC;CJ;ICOM;GENERICOS;0.00;15340.00;0.00;0.00;3068.00;1;0;0;0;5;0;0;15340.00;0.00;0.00;0.00;0.00;0.00;15340.00;15340.00;32500.00;30572;NULL;0.00;6500.00;0.00;1946
100013901;BUSCAPINA FEM 90 TABLETAS;CJ;BOEHRINGER INGELHEIM;HIDRATANTES;0.00;25107.34;0.00;0.00;86910.00;90;15;6;0;0;4;2;0.00;23176.00;1931.34;0.00;0.00;0.00;25107.34;25107.34;37000.00;30572;NULL;1500.00;110000.00;8500.00;794
100013924;ARAWAK DESPIG.CUTANEO FORM.50 GR;POT;LAB. PRONABELL LTDA;CUIDADO FACIAL;0.00;0.00;0.00;21196.00;21196.00;1;0;0;19;1;0;0;21196.00;0.00;0.00;4027.24;0.00;0.00;21196.00;25223.24;34800.00;30572;NULL;0.00;34800.00;0.00;10691
100013938;ISOTRETINOINA 10 MG 30 CAPSULAS PC (T);CJ;PROCAPS S.A.;GENERICOS;0.00;60000.00;0.00;0.00;60000.00;1;0;0;0;1;0;0;60000.00;0.00;0.00;0.00;0.00;0.00;60000.00;60000.00;60000.00;30572;NULL;0.00;60000.00;0.00;9444
100014078;DULCOLAX 20 CAPSULAS;CJ;BOEHRINGER INGELHEIM;ETICOS;0.00;42557.25;0.00;0.00;14185.75;1;0;0;0;3;0;0;42557.25;0.00;0.00;0.00;0.00;0.00;42557.25;42557.25;56700.00;30572;NULL;0.00;18900.00;0.00;3405
100014087;IVERMECTINA 0.6% SOLUCION ORAL 5 ML MK;UN;TECNOQUIMICAS S.A.;GENERICOS;0.00;43329.75;0.00;0.00;8665.95;1;0;0;0;5;0;0;43329.75;0.00;0.00;0.00;0.00;0.00;43329.75;43329.75;70000.00;30572;NULL;0.00;14000.00;0.00;3251
100014125;DERMOVATE CREMA 30 GR;TBO;GLAXO SMITHKLINE COLOMBIA S.A.;ETICOS;0.00;43080.00;0.00;0.00;43080.00;1;0;0;0;1;0;0;43080.00;0.00;0.00;0.00;0.00;0.00;43080.00;43080.00;49000.00;30572;NULL;0.00;49000.00;0.00;3446
100014127;PRIVATOS JARABE 120 ML;FCO;LAFRANCOL S.A.;NATURALES;0.00;21379.00;0.00;0.00;21379.00;1;0;0;0;1;0;0;21379.00;0.00;0.00;0.00;0.00;0.00;21379.00;21379.00;25800.00;30572;NULL;0.00;25800.00;0.00;9750
100014147;PAROXETINA 20 MG 30 TABLETAS EC;CJ;ECAR LTDA;GENERICOS;0.00;30165.00;0.00;0.00;30165.00;1;0;0;0;1;0;0;30165.00;0.00;0.00;0.00;0.00;0.00;30165.00;30165.00;34000.00;30572;NULL;0.00;34000.00;0.00;9344
100014156;CIRUELAX JALEA 300 GR;FCO;N/A;NATURALES;23800.00;0.00;0.00;0.00;23800.00;1;0;0;0;1;0;0;23800.00;0.00;0.00;0.00;0.00;0.00;23800.00;23800.00;34500.00;30572;NULL;0.00;34500.00;0.00;3873
100014157;CIRUELAX JALEA 150 GR;FCO;N/A;NATURALES;0.00;13948.00;0.00;0.00;13948.00;1;0;0;0;1;0;0;13948.00;0.00;0.00;0.00;0.00;0.00;13948.00;13948.00;23700.00;30572;NULL;0.00;23700.00;0.00;2192
100014191;VOLTAREN  EMULGEL 100 G;AMP;N/A;GRIPA / TOS;0.00;91790.00;0.00;0.00;45895.00;1;0;0;0;2;0;0;91790.00;0.00;0.00;0.00;0.00;0.00;91790.00;91790.00;103800.00;30572;NULL;0.00;51900.00;0.00;5221
100014211;LEVOTIROXINA 100 MG 30 TABLETAS PC;AMP;N/A;GENERICOS;0.00;0.00;28347.00;0.00;7086.75;1;0;0;0;4;0;0;28347.00;0.00;0.00;0.00;0.00;0.00;28347.00;28347.00;47200.00;30572;NULL;0.00;11800.00;0.00;11071
100014240;AVAMYS SPRAY NASAL 120 DOSIS;CJ;GLAXO SMITHKLINE COLOMBIA S.A.;ETICOS;0.00;22356.00;0.00;0.00;22356.00;1;0;0;0;1;0;0;22356.00;0.00;0.00;0.00;0.00;0.00;22356.00;22356.00;26900.00;30572;NULL;0.00;26900.00;0.00;3479
100014264;FLUMETOL NF OFTENO SUSPENSION 5 ML;UN;LAB.SOPHIA DE COLOMBIA LTDA;OFTALMICOS;0.00;30394.00;0.00;0.00;30394.00;1;0;0;0;1;0;0;30394.00;0.00;0.00;0.00;0.00;0.00;30394.00;30394.00;33000.00;30572;NULL;0.00;33000.00;0.00;10312
100014283;GYNOCANESTEN 200 MG 3 OVULOS BLANDOS;UN;BAYER S.A.;ANALGESICOS;0.00;32470.50;0.00;0.00;32470.50;1;0;0;0;1;0;0;32470.50;0.00;0.00;0.00;0.00;0.00;32470.50;32470.50;37500.00;30572;NULL;0.00;37500.00;0.00;1169
100014319;ESOMEPRAZOL 40 MG X 30 TAB COLM;AMP;N/A;GENERICOS;0.00;112606.00;0.00;0.00;28151.50;1;0;0;0;4;0;0;112606.00;0.00;0.00;0.00;0.00;0.00;112606.00;112606.00;180000.00;30572;NULL;0.00;45000.00;0.00;4728
100014360;LOSARTAN 50 MG 30 TABLETAS AG;CJ;LAFRANCOL S.A.;GENERICOS;0.00;8486.70;0.00;0.00;2828.90;1;0;0;0;3;0;0;8486.70;0.00;0.00;0.00;0.00;0.00;8486.70;8486.70;25500.00;30572;NULL;0.00;8500.00;0.00;3260
